Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
1;-57;57;9;-43;28;4;-37;5;72;56
0;-63;84;49;-72;-58;3;11;91;-70;-63
1;-68;45;25;28;7;14;27;-63;35;-51
1;78;-37;-81;70;47;-91;-72;2;21;16
0;-1;-80;9;60;64;23;94;67;33;-14
1;12;100;64;6;-36;-14;-53;6;89;-35
1;11;82;92;87;27;-20;75;-89;-82;21
1;-71;89;-47;-31;76;47;21;-60;-70;-30
1;67;-64;-45;-11;-41;-29;-20;15;-2;20
1;-86;28;-59;46;-52;-67;45;52;96;83
1;-83;-66;-85;59;-44;31;8;-48;-71;-56
0;79;90;-20;-96;-64;38;-50;61;70;-83
0;-16;93;4;72;-90;30;-56;-73;33;-90
0;-95;18;-40;-83;-79;26;43;-23;-79;47
1;-34;4;-98;-85;-100;72;-40;-45;76;-52
1;-24;-44;29;-86;88;-57;-4;20;-13;12
0;53;-35;71;26;31;-14;30;-4;19;77
0;79;-81;40;-26;41;88;-26;-24;-49;-91
1;79;37;82;-58;36;60;-71;-91;-47;87
0;-15;24;88;-31;0;-45;78;21;78;99
0;66;-65;7;-67;19;80;-54;-90;-3;-28
1;66;50;60;59;3;73;19;19;-9;-98
1;76;-4;-33;-5;21;90;-46;81;-64;-51
0;55;59;-26;-20;-16;-78;-93;27;19;-54
0;7;66;-57;-63;-92;38;-49;-100;8;20
1;-77;21;-24;-9;-87;30;-89;53;-9;-31
1;-48;36;74;7;83;80;55;38;64;93
1;-13;-24;-17;77;-96;2;28;49;-93;-1
1;-23;72;68;13;-76;-37;-16;-26;31;81
0;67;-42;-77;-59;-63;29;-68;27;18;-34
0;-57;46;-21;55;67;-57;27;75;-45;83
0;-17;-74;63;-4;-45;81;-68;-87;-99;-69
1;95;-1;-4;-2;21;-69;1;60;76;50
1;26;54;-14;-18;-6;51;33;-69;92;75
1;-52;22;15;67;55;-28;63;-82;82;36
1;-30;-58;-17;-85;47;-66;-97;86;-1;-93
0;-95;83;13;61;-98;-20;-87;-98;93;82
0;-54;67;38;69;-12;80;10;-71;-14;65
0;-22;40;-10;-34;-59;-74;-9;88;-29;61
0;81;-91;-74;-52;16;89;97;-28;88;-55
1;-38;-10;20;-90;52;-85;4;36;83;69
0;-62;99;11;48;-87;-8;-73;-38;-63;-49
0;-47;36;-70;58;-38;-82;-33;55;-6;-55
1;-35;-78;77;43;-78;80;72;-91;-28;27
0;-65;-62;-81;20;93;80;35;-81;-14;12
1;65;21;-10;-55;80;-39;-3;-1;-32;-46
1;-36;-57;6;43;29;-57;41;35;90;-7
0;-61;100;1;31;22;45;-21;26;-28;31
0;42;-75;-6;73;-59;-44;93;-21;-58;-17
0;30;-34;-6;86;-79;87;21;-47;-21;-19
0;34;-25;74;45;-18;94;-100;96;79;-50
0;57;-78;-1;-39;7;-93;60;59;48;-12
0;5;17;-5;-73;82;-46;-75;58;10;-38
0;8;-67;39;63;-77;60;42;-49;43;-52
1;-95;40;35;-68;72;-29;67;-70;37;80
0;78;17;-15;-94;65;3;83;-26;100;33
1;-81;-92;-44;84;-39;62;78;-94;-88;8
1;27;94;41;-94;33;-78;-100;43;41;-18
0;71;-61;33;-95;17;-30;25;44;-55;-62
1;69;-55;-78;13;45;17;-41;-7;-34;-12
1;-48;56;42;-85;-31;6;-44;-91;-96;-70
1;-48;61;29;59;24;19;67;-34;49;18
1;-88;91;65;-2;39;-53;1;99;49;-66
0;76;-72;92;60;25;75;57;-96;60;20
0;79;-49;71;65;73;4;63;-11;69;98
1;86;72;70;89;-72;-12;10;-23;79;67
0;-17;-62;-23;-8;11;-56;99;94;-65;9
1;64;-9;-52;-15;69;90;-1;55;-51;-15
0;-20;78;-72;6;-52;61;96;-64;55;-50
0;-64;-62;-84;53;7;-65;-65;9;5;-80
0;24;-28;21;78;60;-44;-95;-70;33;-88
1;75;-87;-18;-41;-11;53;99;-99;58;6
1;75;-68;-58;-91;-13;9;25;-52;-40;40
0;-19;40;-41;-93;-47;12;4;-93;-63;54
0;-87;13;30;-52;-74;6;-11;11;95;14
0;7;-57;42;-6;42;26;-39;-97;-81;74
1;-8;33;27;50;-63;-50;59;-10;-87;-57
0;-79;36;93;-16;-1;-63;-42;18;34;91
1;-44;-32;-25;55;-79;-54;-13;99;42;-58
0;-31;45;-56;37;-59;12;15;-33;-29;74
1;69;-13;-15;8;44;97;31;-61;-69;54
0;53;-84;-13;-24;-3;15;-100;-17;-41;-25
1;-46;11;-73;0;89;8;100;70;-91;67
0;60;-65;-72;-87;15;6;69;76;-78;-2
0;-69;-87;63;-49;65;70;-15;33;87;-56
1;62;14;50;38;-80;67;-49;48;-30;-1
0;57;-93;-37;-9;-54;-53;-7;53;-19;-85
0;-85;-60;68;-81;-62;-16;12;-82;-89;-74
0;-53;33;-57;11;0;-12;-73;-63;58;-36
0;-71;77;48;92;-20;28;95;94;58;-78
0;63;89;63;-98;-70;-37;-43;87;85;-69
0;-64;-26;-12;17;68;-26;37;-44;80;43
0;22;93;18;-47;92;-27;8;-83;-50;-10
1;12;57;-61;33;-82;70;2;-54;94;-33
1;-2;52;-76;-10;-65;12;98;-32;-43;-82
0;-28;-74;-10;-40;73;78;-23;28;-60;-86
0;-62;-6;96;-2;-2;-96;-71;-20;93;-66
1;-62;31;-54;5;-51;-31;-89;-30;-4;37
0;76;-93;67;20;-88;5;28;93;73;-86
0;-32;31;50;14;-11;-89;78;-15;-86;99
0;96;22;19;-48;-50;-88;94;-80;-33;-95
0;16;80;37;-80;-78;-81;9;75;77;51
0;-85;-7;84;62;49;-60;-97;-21;32;0
0;-27;-97;25;-37;-14;-82;83;-49;92;97
1;86;100;-88;12;-31;34;-54;57;-15;-43
0;-3;-99;79;59;-69;-23;-30;-51;81;37
1;-8;-43;30;-2;26;60;87;-85;-10;49
0;82;-98;98;-26;-54;-16;-64;77;8;76
1;-73;-90;29;31;-27;40;0;-20;-22;15
1;-16;-77;36;88;-88;98;-76;-94;-86;39
0;-33;54;80;-71;-57;80;-7;-9;100;-34
1;-38;99;97;40;3;-56;38;31;-34;62
0;20;-16;44;-5;-3;-90;-76;8;-37;-4
1;38;34;12;-97;-38;44;-94;-19;-76;91
1;1;41;39;-23;-48;-1;84;41;44;-31
0;44;77;69;-1;70;51;-73;-2;87;11
0;-76;-57;-86;-34;-95;85;-1;-9;18;-19
1;-2;-91;-95;-22;90;-78;-5;-38;-52;-67
1;54;-76;-71;99;-34;99;-50;-14;-51;-49
0;45;66;-2;-20;63;11;-32;-51;-16;-67
0;-20;62;-6;-26;-43;-65;68;-15;87;-85
1;-85;51;-84;-2;-11;56;-34;0;52;-68
0;-2;-97;-76;44;12;-87;45;-5;12;-11
0;-65;-92;18;-78;-31;86;26;94;-64;56
1;3;-71;-83;36;-25;-76;-56;33;-54;87
0;-76;91;75;100;-88;22;-78;3;40;-48
1;-54;30;60;26;-34;-59;5;84;-25;26
1;-85;-29;32;14;-81;35;-5;-11;70;-82
0;61;-7;-98;-18;83;91;-98;27;51;8
0;-42;-18;-98;-21;-9;-47;-32;-23;-8;-86
1;-94;-9;-52;-64;-29;-35;65;47;-27;86
1;-42;-61;6;-51;-26;82;-24;-29;15;-10
0;39;96;-77;-10;-84;79;-38;75;-9;-44
1;-43;-96;-86;23;57;-62;99;54;98;91
0;-80;-24;-74;-77;-87;55;7;20;20;61
1;24;45;-89;83;-82;15;90;-91;-62;72
1;-17;-47;-10;-21;-76;-45;46;35;-76;-88
0;-99;39;-29;23;88;52;36;5;100;-63
1;58;-90;68;-25;-67;-7;-48;92;89;-94
1;96;61;100;-53;55;-92;57;-62;12;-77
1;-32;-93;62;67;-24;-5;75;52;25;44
1;45;-19;37;93;84;89;-71;-20;80;-36
0;-63;-23;-15;-97;5;72;-19;-97;24;36
1;-69;8;-25;87;-64;-11;32;57;22;-90
0;-62;66;64;-6;52;45;-30;29;-40;27
1;-6;90;18;-34;-56;67;-18;-38;-98;-39
0;-25;3;33;5;27;-82;13;39;72;33
0;1;-80;-26;8;-29;33;30;-36;77;6
1;39;-94;98;86;48;-20;13;44;91;26
1;-6;0;26;3;80;15;29;56;95;71
1;47;28;-43;21;61;53;56;-33;82;-55
1;90;80;-41;69;-36;-20;54;81;10;43
0;63;3;-97;-88;3;40;-21;-20;75;-91
1;-26;63;-99;-60;-45;-21;66;-89;47;80
0;14;23;-66;64;-20;-64;-13;-22;-82;98
1;4;-80;-19;35;-3;-11;90;-57;-73;-29
0;36;-81;-23;-9;21;38;14;64;-93;-68
1;-88;71;47;-49;62;-48;-91;-15;27;3
1;60;-18;-95;48;11;-6;-16;-30;30;47
0;-92;89;-97;96;70;-41;-58;79;13;19
1;-89;-83;1;-67;78;86;-32;18;-71;65
1;9;-50;69;-15;42;88;9;-64;44;6
1;70;85;-74;-97;-48;-92;-60;64;-87;-19
0;-2;24;5;-2;98;-80;28;55;29;48
1;-49;-89;-41;-96;40;87;-82;30;52;-21
1;-15;-16;-96;41;-50;71;13;-22;-68;97
1;62;1;51;100;15;36;63;37;8;94
0;-67;-82;-25;5;12;-74;-3;-18;-88;-94
0;12;-27;-47;95;72;-82;-24;72;-31;81
1;-83;-39;31;71;-64;1;-20;70;85;-7
0;-49;-22;-82;-34;75;-24;32;79;85;3
0;-18;-41;64;26;-59;-61;-47;0;-41;6
1;57;67;18;51;90;52;100;-32;-99;-9
1;30;91;80;-85;22;-72;-35;-28;-29;51
0;75;-44;-13;-8;-24;-98;47;39;36;52
0;10;-100;61;6;86;94;57;4;-19;-74
1;39;-39;-72;67;-50;-31;7;29;-90;-13
0;-69;51;30;11;5;15;47;18;-11;66
0;76;-78;20;-35;-82;71;39;-11;93;-72
0;-44;-54;-79;-56;77;42;-30;18;45;5
0;76;16;-86;-88;12;-4;6;15;-68;76
0;-31;-39;40;-30;-20;-89;75;16;43;-20
0;-7;73;37;-12;45;-44;-61;-20;-29;-43
1;74;-25;78;77;-61;20;32;80;-61;-63
0;-7;94;-6;88;27;-2;75;-51;16;30
1;-50;48;73;-45;-64;-11;50;40;-1;51
0;35;-25;54;85;-52;-34;10;55;0;5
1;88;-63;64;50;-30;-38;55;-71;-41;76
1;-9;-83;47;-67;-66;-84;3;80;-35;22
1;69;18;13;15;-14;-25;39;-60;1;98
1;-28;-39;-100;-47;96;-86;-93;30;-82;80
0;-50;-48;86;-81;-86;95;-34;29;93;-16
0;19;-56;66;33;16;-59;81;66;61;18
0;15;-39;18;89;-31;79;-99;26;-7;-31
1;-68;37;-50;-9;20;-94;95;40;-6;-96
1;23;69;4;14;92;31;3;-58;70;-86
1;94;-47;13;-47;-32;61;-24;-12;96;13
0;45;-33;94;50;-59;31;-37;-18;57;90
1;-28;-2;13;51;-87;86;-65;-71;18;25
1;71;91;30;-83;-39;6;-5;-20;89;-42
1;65;85;96;-32;-15;-50;57;65;67;50
1;-8;93;70;-42;85;-1;93;4;31;-85
1;-68;52;-19;68;54;-83;34;78;0;76
0;-28;2;28;70;72;49;-10;96;-52;-13
1;-18;43;-90;-38;-39;-5;-36;-24;-2;92
1;80;41;-47;-73;-44;83;-58;59;2;-78
0;64;-2;32;54;86;35;81;12;-19;16
1;-95;29;92;-39;12;-54;-89;-43;6;-64
0;69;-94;-6;94;34;38;39;-65;-13;-27
1;36;-88;6;-1;19;-46;-19;-47;95;-94
0;-77;-40;48;-62;5;31;-62;89;61;48
1;61;-20;-38;-67;54;65;-74;90;11;-16
1;100;-37;85;-29;-13;-32;9;-38;-12;85
0;-4;-59;62;-79;-89;-29;75;-30;36;33
0;20;27;52;-35;64;46;-99;-74;88;-74
0;35;-14;-5;24;72;32;-39;20;-49;77
1;12;54;-82;71;10;38;78;92;48;23
1;95;-90;91;28;-12;76;15;-31;-96;-96
1;-85;29;67;33;55;66;26;79;47;-66
0;-11;81;-41;-47;-63;86;-81;2;-51;64
0;82;-70;-1;26;-59;-39;-24;-75;6;-36
0;27;71;6;51;12;-97;-71;-8;62;29
0;-7;-28;-7;16;42;-26;-91;-87;-30;34
0;81;75;25;-77;-71;9;-93;7;44;-24
1;98;65;-56;-58;-80;-9;-72;-51;40;-31
1;-33;-60;-91;-71;54;-71;-39;77;-99;27
0;-84;-56;38;-63;98;-62;20;11;-41;79
1;98;-73;1;40;73;87;92;6;90;73
1;82;-82;49;-15;3;-37;-62;-88;-67;-45
1;14;-28;13;-99;-9;92;-85;27;-74;15
0;36;-49;43;-88;78;-54;-90;29;-66;-1
0;-15;52;-27;29;-70;51;20;-29;-85;-57
0;-44;46;22;31;4;83;51;-62;-33;-1
1;54;-50;-97;-96;59;98;-60;-54;-74;-21
1;-83;-57;69;-42;-92;-52;60;-8;52;-69
1;-41;-27;-88;-91;-91;-5;-25;-8;-80;-46
0;72;16;-6;69;52;-22;-48;31;-23;0
1;55;-46;-38;-52;-85;37;-67;4;-68;75
1;63;16;0;90;1;-45;-7;29;22;30
0;34;-22;68;95;-55;-28;81;-20;-14;-80
0;-69;-19;-80;-47;30;2;88;76;-6;74
1;72;46;86;-75;82;94;84;65;58;-17
0;78;27;7;62;-18;-71;-69;90;89;8
0;2;-34;62;-56;44;-98;3;73;-50;-63
1;56;39;-12;-82;1;56;-71;-10;-31;69
0;65;28;51;-64;22;72;-27;-47;36;43
0;4;-89;37;98;66;-66;82;92;-96;32
0;53;12;80;-81;89;73;22;-78;21;90
0;53;63;-3;-15;68;-31;-73;-26;86;84
0;-75;85;34;-97;-44;39;65;-49;11;-4
1;33;80;-43;28;-51;-90;-91;-35;-71;-41
0;4;77;-34;7;71;-57;39;-74;11;-68
0;-22;-8;-54;55;-35;53;25;-55;-18;-9
1;-10;-73;-32;71;27;50;50;47;52;9
1;95;-43;-75;11;-45;42;7;63;13;-6
0;-28;-66;-65;-61;95;78;12;98;-21;5
0;-14;15;-94;-9;-66;81;-95;29;40;-79
0;-66;83;68;-5;-6;-78;-83;90;50;10
1;49;-53;-98;-20;-90;66;42;26;-94;98
1;77;17;29;9;-27;70;-94;-52;69;78
0;38;20;-15;-2;78;-32;15;-22;-16;53
1;90;52;-80;30;50;-15;-91;-28;84;-15
0;-93;34;16;-83;-88;-29;78;-68;79;100
1;18;57;-70;-24;-89;55;-73;65;94;-40
0;44;61;-82;4;88;7;-47;-94;2;31
1;-13;95;17;-14;10;9;-28;-96;97;-10
1;31;75;-89;-66;-27;-19;-45;5;-30;76
1;-97;88;-71;-25;-17;-42;-77;-63;16;-13
1;-63;1;36;30;-79;-80;4;63;-72;39
1;30;61;-82;44;-84;43;43;-44;39;-27
0;-26;-97;-55;18;-33;-35;64;-86;18;67
0;51;13;-90;10;-61;-47;-6;-19;79;37
1;87;-1;-77;79;-45;-56;-76;-16;60;71
0;-83;1;15;-40;67;4;32;-32;89;-71
1;43;-83;57;-88;-52;-39;-35;10;64;-31
0;-88;-30;-27;1;-67;20;-76;-22;-7;-22
1;91;-29;3;29;57;19;-26;-73;-3;47
1;-96;99;-29;-82;70;-100;-42;-8;-28;31
0;66;-35;-27;-20;96;91;33;1;-5;-58
1;-70;23;50;70;-93;-37;-36;85;-23;34
1;70;17;94;43;9;-62;-1;71;18;-77
1;9;59;71;72;-91;39;10;45;3;40
0;-98;-51;70;-86;-32;29;74;87;7;-69
0;-87;39;68;-13;4;-69;61;8;-73;95
0;44;31;-8;15;8;29;95;-53;41;-74
1;57;-21;-65;28;62;-37;-29;54;15;48
0;-4;91;-89;-1;13;34;83;58;-79;-61
0;-14;-32;-44;-23;-32;-4;-78;-85;63;15
1;80;0;-34;-67;-8;21;-60;58;-38;47
0;63;94;26;-26;100;-94;3;28;-44;-40
1;94;-15;54;23;-77;-34;59;78;86;-72
0;-18;36;-70;-20;96;-41;88;66;-72;87
1;-20;-37;2;83;10;67;-62;34;9;-64
1;65;-5;-92;89;3;87;0;56;28;-35
1;-99;74;-78;24;-66;94;-78;-29;59;-1
0;38;-10;-38;-8;96;18;-62;-51;25;80
1;-36;-37;-92;41;-4;80;28;-55;51;36
1;-84;-12;59;52;-17;59;3;76;19;38
1;72;-88;-79;57;-81;99;92;83;33;-69
1;11;40;-93;42;30;66;97;-11;-66;51
0;13;97;31;-86;57;-38;30;-99;-59;-75
1;-78;7;-41;39;68;4;72;36;63;31
0;93;71;92;49;54;-99;94;-79;92;28
1;-97;74;82;49;-53;10;0;-54;-17;5
1;-6;-92;50;-32;93;-11;-36;47;-23;39
0;-29;-100;-78;-10;-14;99;72;95;38;75
0;29;82;-28;-76;26;-98;19;-36;-25;-60
1;49;88;-15;57;10;83;-14;48;-44;-88
1;-64;60;-81;29;22;-85;-77;32;-67;-93
0;-51;-95;24;-34;82;71;-75;-32;100;1
0;31;-54;-62;-36;-77;64;1;-96;-96;16
0;21;-20;-31;17;58;35;33;61;-35;-83
0;-12;55;76;-12;72;-66;69;42;-8;17
1;-95;-72;72;-22;-44;-8;61;-17;-2;30
1;31;-85;97;-76;46;-84;-27;23;44;-31
1;-65;-36;-36;-19;87;21;63;3;6;36
1;-24;-56;36;58;-70;-73;76;-79;37;23
1;43;63;52;91;-12;-74;-71;-58;7;56
0;38;8;-21;-34;49;84;-29;-25;-10;-24
1;40;-52;91;30;80;23;97;-1;13;48
0;-26;75;11;-4;-45;-91;-79;-88;-63;13
0;-69;-71;57;27;-74;97;-50;22;98;-93
1;67;-48;-11;-57;71;-22;76;-65;40;68
0;95;64;-9;46;76;-59;50;53;40;79
1;58;-1;-54;-67;96;86;35;-6;54;-24
0;27;-62;-49;12;2;-35;-73;-12;55;-98
0;95;-80;-97;-84;75;75;94;-70;-42;-14
0;-4;74;79;-84;-65;48;-9;55;37;86
0;-80;33;-17;-27;-51;6;64;73;-4;55
1;-95;28;6;36;28;-86;45;-38;-43;68
0;32;2;100;-99;-59;73;-65;-92;58;-21
1;-23;-74;-43;-35;70;42;4;-84;-7;52
0;4;89;-6;-9;71;73;-66;-45;-66;55
1;46;57;94;-97;-83;-16;92;-21;-63;17
1;85;65;48;15;-13;46;74;95;-75;-11
1;-89;6;-30;-36;-74;-66;-20;-53;99;90
0;96;-83;-70;-91;-30;-16;-57;-97;-55;11
1;68;-64;-30;-74;-45;10;-26;92;-87;-92
1;88;-93;-77;39;13;-92;-96;50;32;-44
1;-73;70;72;0;19;7;90;-4;-32;37
0;-49;-67;-36;32;39;5;-56;-4;95;-45
0;-95;88;-36;-5;87;-54;45;-35;14;-34
0;-93;-24;-84;16;-3;-79;70;17;-29;29
1;-41;91;97;-7;24;24;-34;81;-34;-66
1;-17;-6;42;51;-88;-26;-65;-72;-31;-31
1;-11;-63;-51;-71;-60;3;-23;87;15;56
1;89;-73;-74;-28;54;68;-77;29;-13;100
1;47;-6;94;53;-9;73;13;-85;-24;-35
1;42;86;-64;79;-37;-13;7;-67;94;92
1;83;47;13;-77;-32;94;87;-100;100;-76
0;52;-89;-91;-78;34;-17;99;-31;62;-67
0;88;-96;-15;-98;75;44;-99;34;-34;-63
1;-19;-90;-91;19;49;-24;-41;-21;-59;-5
1;-37;-73;81;-50;28;-81;88;1;-56;72
0;3;-71;20;-71;-31;14;45;48;16;-86
1;-30;63;-92;19;-70;-65;87;-28;89;38
0;63;46;62;-49;-34;34;99;18;60;23
0;64;-17;-18;-83;25;-96;12;-22;28;-29
1;78;36;99;-98;90;90;41;-25;51;-11
0;-13;-22;98;2;75;24;24;-10;100;68
0;-96;-55;-93;0;-58;75;68;-74;-52;99
0;-74;80;62;-18;65;37;83;25;71;7
0;97;-69;55;4;37;-66;-21;74;75;-40
0;16;-53;72;25;-96;71;-56;89;81;4
0;79;83;-99;-33;-34;38;64;73;36;61
1;-57;-37;-7;50;81;-62;-7;96;-19;-12
1;-46;98;-67;41;-99;-13;-44;100;-30;-85
1;17;-35;23;-46;-24;9;-28;96;39;47
0;67;-43;-24;41;85;7;23;-70;-89;44
1;-12;-27;25;-2;-44;89;-55;-12;-82;-8
0;62;-92;-86;-49;57;98;-21;-95;29;-94
1;9;-57;62;92;-2;-48;-100;-9;-40;58
1;-33;45;61;31;-7;-86;36;-28;-38;-4
1;-29;-10;-33;-83;-100;93;21;-92;-2;45
1;-78;94;52;69;-44;-48;-13;35;-89;7
0;-96;87;-97;83;46;88;21;-96;-67;3
0;-87;69;9;-15;9;-93;38;-64;100;30
0;43;57;-32;18;-79;5;67;60;24;-75
0;-91;-28;5;-12;-7;71;-38;3;2;-15
1;95;-15;-73;79;-85;1;72;48;-13;-40
0;96;-29;99;-50;14;89;40;-69;92;49
0;-73;-86;81;98;-17;80;-71;-73;-80;99
0;-5;-1;-55;51;-52;1;83;62;-66;-78
1;97;89;-44;51;32;-73;-78;-38;10;-89
0;-87;77;36;1;62;13;26;51;-26;-90
0;91;95;10;1;-93;-21;85;-85;-29;73
1;4;49;-82;14;46;-49;-47;93;-78;16
1;30;-21;-69;7;-64;-12;50;-97;-95;-78
0;21;-3;36;56;40;-29;92;-22;-37;-14
0;76;-35;95;86;92;-77;25;-90;48;95
1;29;13;10;-94;26;-34;53;-100;95;27
1;83;70;-6;76;65;-100;-34;91;77;5
1;16;-48;-51;-93;-38;-86;6;18;76;65
1;62;89;3;65;55;-72;89;17;78;-88
0;-27;-10;-71;70;-15;-82;7;-47;-4;-50
0;-71;80;-91;84;-9;-35;79;-59;93;-67
1;39;-84;88;6;97;-94;-72;30;-52;49
0;-70;47;-36;68;-43;-29;58;26;49;-94
1;12;-94;-87;-52;93;-25;-33;4;91;-51
1;-54;-76;-61;64;6;-8;-67;79;-13;83
1;25;88;-96;-63;-69;77;-86;-34;67;-88
1;-7;-26;6;79;-72;41;29;-10;-4;68
1;44;-17;65;71;4;-45;69;-99;-70;-35
0;-51;87;19;-1;-80;68;-62;-36;30;61
1;40;-97;65;42;-66;51;-97;-59;68;-20
1;-1;-33;-85;-34;69;1;47;-86;16;68
0;-32;49;-73;-37;50;-29;78;-32;-66;93
0;53;74;-38;10;-51;25;-2;67;66;99
1;-50;46;-96;-3;36;-89;-12;-56;-35;6
1;77;0;-34;-40;-37;39;-73;-93;97;96
0;-59;-76;58;-6;38;-88;-46;43;67;-2
0;-21;-91;15;-16;56;71;39;-14;-21;17
1;60;-10;17;20;-56;-13;61;97;79;29
1;58;56;36;47;-51;20;-12;-17;-47;-40
0;64;-89;-78;-42;-94;89;57;-57;80;21
0;98;13;92;-92;93;-21;-62;-81;95;-70
0;-69;-82;-45;-32;3;-10;89;-80;48;28
0;-1;-81;6;-66;52;-80;-66;-67;-22;-92
1;-6;72;87;20;-37;65;-12;60;-29;-60
1;41;-81;21;-68;-29;-86;23;76;99;-53
0;-16;21;-21;-2;-49;91;97;-9;-5;63
1;-30;2;-88;-79;-61;81;84;11;-53;8
0;50;-68;66;87;23;-21;62;-69;-94;-18
0;21;-42;-73;82;51;-62;-10;-61;-39;36
1;-57;4;-26;99;44;55;-77;22;46;91
0;-59;14;-20;79;25;-71;-90;-80;89;-25
0;-31;-42;-87;-50;-49;-21;-30;5;6;-43
0;-70;20;-81;63;62;-56;25;69;-31;-98
1;14;-62;-34;20;-6;86;-79;-24;-99;93
0;-91;-95;-18;38;72;-82;-8;-53;61;-3
1;-3;-80;-19;99;-48;-65;88;-8;-44;87
0;89;-55;74;23;48;26;7;-23;-9;-86
1;-35;96;78;27;-19;38;-7;42;-85;-56
1;-32;98;-22;-47;-59;-17;33;41;61;95
1;91;29;51;-65;16;99;-56;16;72;-89
1;-44;48;6;49;-24;-58;84;5;52;0
1;78;30;97;-60;-90;-89;47;-21;42;87
1;-46;35;-23;48;-60;-25;-3;-46;50;67
0;-37;-57;-79;-41;9;18;18;-9;-6;32
1;-98;-55;33;49;-43;-31;56;-31;51;-81
0;-94;58;80;-92;66;-42;71;-83;-70;67
0;-73;-4;-81;-28;16;-94;-20;-25;-77;-17
0;-84;71;12;68;-39;33;98;-35;-89;-18
0;42;71;-54;-90;0;75;-14;-94;-11;84
1;-7;-47;17;-47;56;93;84;-40;59;2
0;18;68;40;71;87;49;17;-81;14;-5
1;-38;-5;-99;25;34;96;-12;-63;-61;0
0;-89;96;-34;-38;-21;-88;-13;84;96;51
0;98;11;99;55;-93;13;39;43;-50;20
0;4;35;-17;-29;70;-97;91;2;-49;41
1;67;-10;26;-76;14;37;72;-40;35;-46
0;-32;61;-16;-94;-93;9;16;22;9;-11
1;-8;-80;30;55;-69;79;55;41;-51;98
0;41;-10;-67;-74;52;70;79;-71;-37;32
1;-37;63;-77;49;55;-27;68;-38;29;-18
0;-24;47;-48;-4;-81;59;38;40;-30;98
0;-55;-21;-3;67;48;-59;20;62;-21;55
1;-10;78;90;34;69;-7;88;-19;99;96
1;25;41;-80;-95;43;-9;68;-17;39;26
1;88;38;26;-70;94;98;-26;-15;20;-71
0;21;33;1;89;9;-31;57;100;8;-80
0;19;-94;-59;-15;51;-50;64;66;75;71
1;73;-74;-74;-27;-42;-86;50;-12;-49;88
0;-87;32;9;14;42;75;-66;-74;-83;-20
1;-27;88;-57;96;69;55;1;-8;-73;43
1;67;25;50;-52;57;46;100;99;-78;-35
1;67;38;28;60;-24;99;91;-61;-68;26
1;68;-36;-13;-18;43;-4;-73;3;-29;-13
1;-55;-59;7;-74;-79;-13;85;-97;78;-97
0;33;-13;90;-24;-30;49;52;33;-98;-44
1;-80;-65;11;20;-32;-64;75;-71;2;-28
0;-97;25;-25;56;-75;-83;79;-89;89;94
0;19;-56;-15;-41;-7;57;75;-69;86;-81
0;33;-89;63;59;-9;-12;59;25;-42;-84
1;-46;93;61;33;-99;71;-54;58;-14;38
0;28;21;-37;6;95;12;69;-22;-38;-58
1;72;22;-39;73;-12;-53;6;15;-63;-61
0;93;-32;8;30;-20;-22;40;85;-92;-46
0;-94;59;2;-54;60;-45;-57;-15;-66;71
0;86;34;47;70;-9;-64;-98;44;-31;22
1;-8;-45;-92;-10;68;-71;-95;0;95;-72
0;42;12;-93;8;-15;-22;-98;-8;8;2
1;98;-43;90;-42;43;-2;-20;25;42;28
1;26;-5;-95;-35;-39;-81;-33;64;22;58
0;94;-73;13;-79;-100;-19;-7;29;70;-63
0;56;3;-95;87;-30;3;-6;-54;-51;20
0;17;31;18;13;-65;-81;63;0;-85;-91
1;80;75;-13;56;-55;28;76;95;-7;82
1;-90;25;-15;34;8;-33;-72;-89;-48;35
1;-47;-83;45;-24;21;79;58;99;84;-3
1;33;26;36;-8;21;24;-50;-76;-19;53
1;-98;38;-12;-80;4;10;10;100;-75;-56
1;54;13;66;43;-5;-66;-95;59;96;60
0;87;-96;-87;64;30;-57;66;59;-51;-87
0;-18;92;-10;31;-81;-49;70;46;-64;-23
0;21;-1;-24;95;-23;66;-60;52;-36;92
0;67;33;-98;-17;-59;-61;-47;-47;49;13
0;87;86;-81;-48;-6;17;-83;-100;49;-12
0;31;-32;-52;2;12;43;-54;87;15;-46
0;80;-32;67;53;-6;-26;-93;35;-19;48
1;18;-52;-22;20;-87;5;91;-9;95;-50
1;53;-94;8;-6;-30;90;-29;86;-61;-57
1;42;-63;74;-29;9;40;15;43;-95;-67
0;-19;85;25;12;29;-4;-14;79;-89;33
1;-31;-99;92;56;32;-91;30;19;-52;36
0;1;-43;14;-99;-94;-47;-74;9;-14;-91
0;-81;17;-95;-94;-79;-59;-43;-74;-58;-43
0;16;15;15;-47;-65;16;-95;-94;-86;45
0;4;-75;75;-32;-56;33;-15;-35;-95;-36
1;-63;-17;-23;36;-53;0;-13;-81;34;8
0;22;33;79;-44;-92;-76;6;8;17;-85
1;80;-77;37;-3;-3;25;53;52;-12;65
1;22;32;93;9;-77;-23;-26;-55;-41;-25
0;21;47;61;87;98;-95;-7;93;72;27
1;-20;40;-35;57;44;-53;25;-94;-46;43
0;38;-59;-41;1;-37;46;58;-54;98;49
0;-47;72;-21;11;-65;-17;-16;-67;-81;-35
0;3;-86;-52;-11;6;62;-11;83;68;100
